VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
405, 21695, -2.88609,  15.70553,  6.1294, -1.00,  0.00,  0.00,  1.00, -1.00, -0.02362,  0.01575,  1.00,  0.11203,  0.71918,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
406, 21697, -2.88609,  15.86724,  5.74118, -1.00,  0.00,  0.00,  1.00, -1.00, -0.02362,  0.01575,  1.00,  0.11652,  0.72273,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
407, 21690, -2.88609,  16.57525,  6.13626, -0.62992, -0.64567,  0.43307,  1.00, -1.00, -0.06299,  0.04724, -1.00,  0.11652,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
408, 21698, -2.88609,  17.2054,  8.97179, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.11652,  0.7077,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
409, 21694, -2.88609,  16.97074,  8.02292, -1.00,  0.00,  0.00,  1.00, -1.00, -0.03937,  0.02362,  1.00,  0.11203,  0.71424,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
410, 21696, -2.88609,  17.39362,  8.02557, -1.00,  0.00,  0.00,  1.00, -1.00, -0.0315,  0.02362,  1.00,  0.11652,  0.71237,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
411, 21699, -2.88609,  14.92121,  5.97339, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.11203,  0.72148,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
412, 21697, -2.88609,  15.86724,  5.74118, -1.00,  0.00,  0.00,  1.00, -1.00, -0.02362,  0.01575,  1.00,  0.11652,  0.72273,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
413, 21695, -2.88609,  15.70553,  6.1294, -1.00,  0.00,  0.00,  1.00, -1.00, -0.02362,  0.01575,  1.00,  0.11203,  0.71918,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
414, 21694, -2.88609,  16.97074,  8.02292, -1.00,  0.00,  0.00,  1.00, -1.00, -0.03937,  0.02362,  1.00,  0.11203,  0.71424,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
415, 21698, -2.88609,  17.2054,  8.97179, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.11652,  0.7077,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
416, 21700, -2.88609,  16.81473,  8.80724, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.11203,  0.71221,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
417, 21701, -2.88609,  14.92101,  5.53218, -1.00,  0.00,  0.00,  1.00, -1.00, -0.00787,  0.00787,  1.00,  0.11652,  0.72709,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
418, 21697, -2.88609,  15.86724,  5.74118, -1.00,  0.00,  0.00,  1.00, -1.00, -0.02362,  0.01575,  1.00,  0.11652,  0.72273,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
419, 21699, -2.88609,  14.92121,  5.97339, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.11203,  0.72148,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
420, 21702, -2.88609,  16.37045,  9.47216, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10845,  0.71221,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
421, 21700, -2.88609,  16.81473,  8.80724, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.11203,  0.71221,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
422, 21698, -2.88609,  17.2054,  8.97179, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.11652,  0.7077,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
423, 21699, -2.88609,  14.92121,  5.97339, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.11203,  0.72148,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
424, 21703, -2.88609,  14.13689,  6.1294, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.10827,  0.72148,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
425, 21701, -2.88609,  14.92101,  5.53218, -1.00,  0.00,  0.00,  1.00, -1.00, -0.00787,  0.00787,  1.00,  0.11652,  0.72709,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
426, 21698, -2.88609,  17.2054,  8.97179, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.11652,  0.7077,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
427, 21704, -2.88609,  16.66941,  9.77396, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10933,  0.7077,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
428, 21702, -2.88609,  16.37045,  9.47216, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10845,  0.71221,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
429, 21705, -2.88609,  13.97479,  5.74118, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.10897,  0.72709,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
430, 21701, -2.88609,  14.92101,  5.53218, -1.00,  0.00,  0.00,  1.00, -1.00, -0.00787,  0.00787,  1.00,  0.11652,  0.72709,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
431, 21703, -2.88609,  14.13689,  6.1294, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.10827,  0.72148,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
432, 21702, -2.88609,  16.37045,  9.47216, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10845,  0.71221,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
433, 21704, -2.88609,  16.66941,  9.77396, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10933,  0.7077,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
434, 21706, -2.88609,  15.70553,  9.91644, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10663,  0.71221,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
435, 21703, -2.88609,  14.13689,  6.1294, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.10827,  0.72148,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
436, 21707, -2.88609,  13.17262,  6.27718, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10533,  0.72709,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
437, 21705, -2.88609,  13.97479,  5.74118, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.10897,  0.72709,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
438, 21708, -2.88609,  15.86724,  10.30995, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10569,  0.7077,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
439, 21706, -2.88609,  15.70553,  9.91644, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10663,  0.71221,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
440, 21704, -2.88609,  16.66941,  9.77396, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10933,  0.7077,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
441, 21709, -2.88609,  13.47197,  6.57368, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10645,  0.72148,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
442, 21707, -2.88609,  13.17262,  6.27718, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10533,  0.72709,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
443, 21703, -2.88609,  14.13689,  6.1294, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00,  1.00,  0.10827,  0.72148,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
444, 21706, -2.88609,  15.70553,  9.91644, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10663,  0.71221,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
445, 21708, -2.88609,  15.86724,  10.30995, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10569,  0.7077,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
446, 21710, -2.88609,  14.92121,  10.07245, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10287,  0.71221,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
447, 21711, -2.88609,  13.02769,  7.2386, -1.00,  0.00,  0.00,  1.00, -1.00,  0.01575, -0.01575, -1.00,  0.10287,  0.72148,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
448, 21707, -2.88609,  13.17262,  6.27718, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10533,  0.72709,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
449, 21709, -2.88609,  13.47197,  6.57368, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10645,  0.72148,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
450, 21710, -2.88609,  14.92121,  10.07245, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10287,  0.71221,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
451, 21708, -2.88609,  15.86724,  10.30995, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10569,  0.7077,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
452, 21712, -2.88609,  14.92101,  10.49817, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.09814,  0.7077,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
453, 21713, -2.88609,  12.63663,  7.07935, -1.00,  0.00,  0.00,  1.00, -1.00,  0.01575, -0.00787, -1.00,  0.09814,  0.72709,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
454, 21707, -2.88609,  13.17262,  6.27718, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10533,  0.72709,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
455, 21711, -2.88609,  13.02769,  7.2386, -1.00,  0.00,  0.00,  1.00, -1.00,  0.01575, -0.01575, -1.00,  0.10287,  0.72148,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
456, 21712, -2.88609,  14.92101,  10.49817, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.09814,  0.7077,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
457, 21714, -2.88609,  13.97479,  10.30995, -1.00,  0.00,  0.00,  1.00, -1.00,  0.01575, -0.00787, -1.00,  0.09814,  0.71206,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
458, 21710, -2.88609,  14.92121,  10.07245, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10287,  0.71221,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
459, 21711, -2.88609,  13.02769,  7.2386, -1.00,  0.00,  0.00,  1.00, -1.00,  0.01575, -0.01575, -1.00,  0.10287,  0.72148,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
460, 21715, -2.88609,  12.44841,  8.02557, -1.00,  0.00,  0.00,  1.00, -1.00,  0.05512, -0.0315, -1.00,  0.09814,  0.72242,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
461, 21713, -2.88609,  12.63663,  7.07935, -1.00,  0.00,  0.00,  1.00, -1.00,  0.01575, -0.00787, -1.00,  0.09814,  0.72709,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
462, 21710, -2.88609,  14.92121,  10.07245, -1.00,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.10287,  0.71221,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
463, 21714, -2.88609,  13.97479,  10.30995, -1.00,  0.00,  0.00,  1.00, -1.00,  0.01575, -0.00787, -1.00,  0.09814,  0.71206,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
464, 21716, -2.88609,  14.13689,  9.91644, -1.00,  0.00,  0.00,  1.00, -1.00,  0.02362, -0.01575, -1.00,  0.10287,  0.71409,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
465, 21717, -2.88609,  12.87168,  8.02292, -1.00,  0.00,  0.00,  1.00, -1.00,  0.06299, -0.04724, -1.00,  0.10287,  0.71903,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
466, 21715, -2.88609,  12.44841,  8.02557, -1.00,  0.00,  0.00,  1.00, -1.00,  0.05512, -0.0315, -1.00,  0.09814,  0.72242,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
467, 21711, -2.88609,  13.02769,  7.2386, -1.00,  0.00,  0.00,  1.00, -1.00,  0.01575, -0.01575, -1.00,  0.10287,  0.72148,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
468, 21716, -2.88609,  14.13689,  9.91644, -1.00,  0.00,  0.00,  1.00, -1.00,  0.02362, -0.01575, -1.00,  0.10287,  0.71409,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
469, 21714, -2.88609,  13.97479,  10.30995, -1.00,  0.00,  0.00,  1.00, -1.00,  0.01575, -0.00787, -1.00,  0.09814,  0.71206,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
470, 21718, -2.88609,  13.26474,  9.91183, -0.62992,  0.64567, -0.43307,  1.00, -0.99213,  0.08661, -0.05512,  1.00,  0.09814,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
471, 21719, -2.88609,  12.54234,  8.83067, -0.64567,  0.62992, -0.4252,  1.00, -0.98425,  0.14961, -0.10236,  1.00,  0.09814,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
472, 21715, -2.88609,  12.44841,  8.02557, -1.00,  0.00,  0.00,  1.00, -1.00,  0.05512, -0.0315, -1.00,  0.09814,  0.72242,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
473, 21717, -2.88609,  12.87168,  8.02292, -1.00,  0.00,  0.00,  1.00, -1.00,  0.06299, -0.04724, -1.00,  0.10287,  0.71903,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
474, 21718, -2.88609,  13.26474,  9.91183, -0.62992,  0.64567, -0.43307,  1.00, -0.99213,  0.08661, -0.05512,  1.00,  0.09814,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
475, 21720, -2.88609,  13.47197,  9.47216, -1.00,  0.00,  0.00,  1.00, -1.00,  0.02362, -0.01575, -1.00,  0.10287,  0.71568,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
476, 21716, -2.88609,  14.13689,  9.91644, -1.00,  0.00,  0.00,  1.00, -1.00,  0.02362, -0.01575, -1.00,  0.10287,  0.71409,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
477, 21717, -2.88609,  12.87168,  8.02292, -1.00,  0.00,  0.00,  1.00, -1.00,  0.06299, -0.04724, -1.00,  0.10287,  0.71903,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
478, 21721, -2.88609,  13.02769,  8.80724, -1.00,  0.00,  0.00,  1.00, -1.00,  0.06299, -0.03937, -1.00,  0.10287,  0.71742,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
479, 21719, -2.88609,  12.54234,  8.83067, -0.64567,  0.62992, -0.4252,  1.00, -0.98425,  0.14961, -0.10236,  1.00,  0.09814,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
480, 21721, -2.88609,  13.02769,  8.80724, -1.00,  0.00,  0.00,  1.00, -1.00,  0.06299, -0.03937, -1.00,  0.10287,  0.71742,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
481, 21720, -2.88609,  13.47197,  9.47216, -1.00,  0.00,  0.00,  1.00, -1.00,  0.02362, -0.01575, -1.00,  0.10287,  0.71568,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
482, 21718, -2.88609,  13.26474,  9.91183, -0.62992,  0.64567, -0.43307,  1.00, -0.99213,  0.08661, -0.05512,  1.00,  0.09814,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
483, 21719, -2.88609,  12.54234,  8.83067, -0.64567,  0.62992, -0.4252,  1.00, -0.98425,  0.14961, -0.10236,  1.00,  0.09814,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
484, 21721, -2.88609,  13.02769,  8.80724, -1.00,  0.00,  0.00,  1.00, -1.00,  0.06299, -0.03937, -1.00,  0.10287,  0.71742,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
485, 21718, -2.88609,  13.26474,  9.91183, -0.62992,  0.64567, -0.43307,  1.00, -0.99213,  0.08661, -0.05512,  1.00,  0.09814,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
486, 21722, -4.54824,  12.56505,  10.37948, -0.92126,  0.32283, -0.22047,  1.00, -0.9685,  0.2126, -0.14173,  1.00,  0.09111,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
487, 21719, -2.88609,  12.54234,  8.83067, -0.64567,  0.62992, -0.4252,  1.00, -0.98425,  0.14961, -0.10236,  1.00,  0.09814,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
488, 21718, -2.88609,  13.26474,  9.91183, -0.62992,  0.64567, -0.43307,  1.00, -0.99213,  0.08661, -0.05512,  1.00,  0.09814,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
489, 21723, -4.54824,  11.84274,  9.29848, -0.91339,  0.33858, -0.22835,  1.00, -0.98425,  0.15748, -0.10236,  1.00,  0.09111,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
490, 21719, -2.88609,  12.54234,  8.83067, -0.64567,  0.62992, -0.4252,  1.00, -0.98425,  0.14961, -0.10236,  1.00,  0.09814,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
491, 21722, -4.54824,  12.56505,  10.37948, -0.92126,  0.32283, -0.22047,  1.00, -0.9685,  0.2126, -0.14173,  1.00,  0.09111,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
492, 21722, -4.54824,  12.56505,  10.37948, -0.92126,  0.32283, -0.22047,  1.00, -0.9685,  0.2126, -0.14173,  1.00,  0.09111,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
493, 21724, -4.54824,  10.20421,  12.15137, -0.90551, -0.37008,  0.19685,  1.00, -0.96063, -0.22047,  0.16535, -1.00,  0.08012,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
494, 21723, -4.54824,  11.84274,  9.29848, -0.91339,  0.33858, -0.22835,  1.00, -0.98425,  0.15748, -0.10236,  1.00,  0.09111,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
495, 21725, -4.54824,  9.57288,  10.95883, -0.93701, -0.30709,  0.1811,  1.00, -0.97638, -0.1811,  0.14173, -1.00,  0.08012,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
496, 21723, -4.54824,  11.84274,  9.29848, -0.91339,  0.33858, -0.22835,  1.00, -0.98425,  0.15748, -0.10236,  1.00,  0.09111,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
497, 21724, -4.54824,  10.20421,  12.15137, -0.90551, -0.37008,  0.19685,  1.00, -0.96063, -0.22047,  0.16535, -1.00,  0.08012,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
498, 21724, -4.54824,  10.20421,  12.15137, -0.90551, -0.37008,  0.19685,  1.00, -0.96063, -0.22047,  0.16535, -1.00,  0.08012,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
499, 21726, -1.6364,  7.04553,  14.85583, -0.75591, -0.51181,  0.40945,  1.00, -0.6378, -0.6063,  0.48031,  1.00,  0.0602,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.98431,  0.01569,  0.00,  0.00
500, 21725, -4.54824,  9.57288,  10.95883, -0.93701, -0.30709,  0.1811,  1.00, -0.97638, -0.1811,  0.14173, -1.00,  0.08012,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
501, 21727, -1.6364,  6.20282,  13.85082, -0.76378, -0.49606,  0.41732,  1.00, -0.64567, -0.59843,  0.47244,  1.00,  0.0602,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
502, 21725, -4.54824,  9.57288,  10.95883, -0.93701, -0.30709,  0.1811,  1.00, -0.97638, -0.1811,  0.14173, -1.00,  0.08012,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
503, 21726, -1.6364,  7.04553,  14.85583, -0.75591, -0.51181,  0.40945,  1.00, -0.6378, -0.6063,  0.48031,  1.00,  0.0602,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.98431,  0.01569,  0.00,  0.00
504, 21726, -1.6364,  7.04553,  14.85583, -0.75591, -0.51181,  0.40945,  1.00, -0.6378, -0.6063,  0.48031,  1.00,  0.0602,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.98431,  0.01569,  0.00,  0.00
505, 21728,  0.00,  6.49142,  15.54944,  0.00, -0.76378,  0.64567,  1.00,  0.00, -0.77165,  0.62992, -1.00,  0.0535,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.96078,  0.03922,  0.00,  0.00
506, 21727, -1.6364,  6.20282,  13.85082, -0.76378, -0.49606,  0.41732,  1.00, -0.64567, -0.59843,  0.47244,  1.00,  0.0602,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
507, 21729,  0.00,  5.59172,  14.49369,  0.00, -0.76378,  0.64567,  1.00,  0.00, -0.77165,  0.62992, -1.00,  0.0535,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.95686,  0.04314,  0.00,  0.00
508, 21727, -1.6364,  6.20282,  13.85082, -0.76378, -0.49606,  0.41732,  1.00, -0.64567, -0.59843,  0.47244,  1.00,  0.0602,  0.71932,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.98039,  0.01961,  0.00,  0.00
