VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE7.x, ATTRIBUTE7.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w
68, 42, -11.92208,  20.06167,  0.60926, -0.13386,  0.30709, -0.94488,  1.00,  0.00,  0.00, -1.00,  1.00,  0.14315,  0.98909,  1.00,  1.00,  0.14315,  0.98909,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
69, 45, -11.45485,  21.56022,  0.5688, -0.29921, -0.0315, -0.95276,  1.00,  0.00,  0.00, -1.00, -1.00,  0.14659,  0.98264,  1.00,  1.00,  0.14659,  0.98264,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
70, 44, -11.73267,  21.38404,  0.69413, -0.08661,  0.09449, -0.99213,  1.00,  0.00,  0.00, -1.00, -1.00,  0.14289,  0.98303,  1.00,  1.00,  0.14289,  0.98303,  0.49804,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
71, 42, -11.92208,  20.06167,  0.60926, -0.13386,  0.30709, -0.94488,  1.00,  0.00,  0.00, -1.00,  1.00,  0.14315,  0.98909,  1.00,  1.00,  0.14315,  0.98909,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
72, 45, -11.45485,  21.56022,  0.5688, -0.29921, -0.0315, -0.95276,  1.00,  0.00,  0.00, -1.00, -1.00,  0.14659,  0.98264,  1.00,  1.00,  0.14659,  0.98264,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
73, 42, -11.92208,  20.06167,  0.60926, -0.13386,  0.30709, -0.94488,  1.00,  0.00,  0.00, -1.00,  1.00,  0.14315,  0.98909,  1.00,  1.00,  0.14315,  0.98909,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
74, 46, -10.82087,  21.84083,  0.4326, -0.05512, -0.10236, -0.99213,  1.00,  0.00,  0.00, -1.00, -1.00,  0.15013,  0.98228,  1.00,  1.00,  0.15013,  0.98228,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
75, 47, -9.942,  20.72244,  0.44718, -0.07087,  0.27559, -0.96063,  1.00,  0.00,  0.00, -1.00, -1.00,  0.15634,  0.98795,  1.00,  1.00,  0.15634,  0.98795,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
76, 46, -10.82087,  21.84083,  0.4326, -0.05512, -0.10236, -0.99213,  1.00,  0.00,  0.00, -1.00, -1.00,  0.15013,  0.98228,  1.00,  1.00,  0.15013,  0.98228,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
77, 42, -11.92208,  20.06167,  0.60926, -0.13386,  0.30709, -0.94488,  1.00,  0.00,  0.00, -1.00,  1.00,  0.14315,  0.98909,  1.00,  1.00,  0.14315,  0.98909,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
78, 48, -10.18287,  22.07929,  0.42981,  0.25984, -0.11024, -0.96063,  1.00,  0.00,  0.00, -1.00,  1.00,  0.15367,  0.98254,  1.00,  1.00,  0.15367,  0.98254,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
79, 46, -10.82087,  21.84083,  0.4326, -0.05512, -0.10236, -0.99213,  1.00,  0.00,  0.00, -1.00, -1.00,  0.15013,  0.98228,  1.00,  1.00,  0.15013,  0.98228,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
80, 47, -9.942,  20.72244,  0.44718, -0.07087,  0.27559, -0.96063,  1.00,  0.00,  0.00, -1.00, -1.00,  0.15634,  0.98795,  1.00,  1.00,  0.15634,  0.98795,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
81, 49, -9.88379,  22.10077,  0.665,  0.03937,  0.04724, -1.00,  1.00,  0.00,  0.00, -1.00,  1.00,  0.15667,  0.98316,  1.00,  1.00,  0.15667,  0.98316,  0.49804,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
82, 48, -10.18287,  22.07929,  0.42981,  0.25984, -0.11024, -0.96063,  1.00,  0.00,  0.00, -1.00,  1.00,  0.15367,  0.98254,  1.00,  1.00,  0.15367,  0.98254,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
83, 47, -9.942,  20.72244,  0.44718, -0.07087,  0.27559, -0.96063,  1.00,  0.00,  0.00, -1.00, -1.00,  0.15634,  0.98795,  1.00,  1.00,  0.15634,  0.98795,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
84, 50, -9.49926,  22.27283,  0.48652, -0.17323, -0.01575, -0.98425,  1.00,  0.00,  0.00, -1.00, -1.00,  0.16032,  0.98268,  1.00,  1.00,  0.16032,  0.98268,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
85, 49, -9.88379,  22.10077,  0.665,  0.03937,  0.04724, -1.00,  1.00,  0.00,  0.00, -1.00,  1.00,  0.15667,  0.98316,  1.00,  1.00,  0.15667,  0.98316,  0.49804,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
86, 51, -9.942,  20.72244,  0.44718, -0.07087,  0.27559, -0.96063,  1.00,  0.00,  0.00, -1.00, -1.00,  0.15698,  0.98795,  1.00,  1.00,  0.15698,  0.98795,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
87, 50, -9.49926,  22.27283,  0.48652, -0.17323, -0.01575, -0.98425,  1.00,  0.00,  0.00, -1.00, -1.00,  0.16032,  0.98268,  1.00,  1.00,  0.16032,  0.98268,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
88, 51, -9.942,  20.72244,  0.44718, -0.07087,  0.27559, -0.96063,  1.00,  0.00,  0.00, -1.00, -1.00,  0.15698,  0.98795,  1.00,  1.00,  0.15698,  0.98795,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
89, 52, -8.77309,  22.29858,  0.44316,  0.08661, -0.07874, -0.99213,  1.00,  0.00,  0.00, -1.00,  1.00,  0.16367,  0.98217,  1.00,  1.00,  0.16367,  0.98217,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
90, 53, -8.18748,  20.78203,  0.53542,  0.16535,  0.35433, -0.92126,  1.00,  0.00,  0.00, -1.00,  1.00,  0.16742,  0.98909,  1.00,  1.00,  0.16742,  0.98909,  0.79216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
91, 52, -8.77309,  22.29858,  0.44316,  0.08661, -0.07874, -0.99213,  1.00,  0.00,  0.00, -1.00,  1.00,  0.16367,  0.98217,  1.00,  1.00,  0.16367,  0.98217,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
92, 51, -9.942,  20.72244,  0.44718, -0.07087,  0.27559, -0.96063,  1.00,  0.00,  0.00, -1.00, -1.00,  0.15698,  0.98795,  1.00,  1.00,  0.15698,  0.98795,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
93, 53, -8.18748,  20.78203,  0.53542,  0.16535,  0.35433, -0.92126,  1.00,  0.00,  0.00, -1.00,  1.00,  0.16742,  0.98909,  1.00,  1.00,  0.16742,  0.98909,  0.79216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
94, 54, -7.54371,  20.92872,  1.0878,  0.8189,  0.33858, -0.45669,  1.00,  0.66142,  0.70866, -0.25197, -1.00,  0.1703,  0.98837,  1.00,  1.00,  0.1703,  0.98837,  0.49804,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
95, 55, -7.67277,  22.31198,  0.7987,  0.81102, -0.10236, -0.5748,  1.00,  0.76378, -0.00787, -0.64567,  1.00,  0.16973,  0.98309,  1.00,  1.00,  0.16973,  0.98309,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
96, 55, -7.67277,  22.31198,  0.7987,  0.81102, -0.10236, -0.5748,  1.00,  0.76378, -0.00787, -0.64567,  1.00,  0.16973,  0.98309,  1.00,  1.00,  0.16973,  0.98309,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
97, 56, -8.07426,  22.34588,  0.61968,  0.30709, -0.09449, -0.94488,  1.00,  0.00,  0.00, -1.00,  1.00,  0.16702,  0.98261,  1.00,  1.00,  0.16702,  0.98261,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
98, 53, -8.18748,  20.78203,  0.53542,  0.16535,  0.35433, -0.92126,  1.00,  0.00,  0.00, -1.00,  1.00,  0.16742,  0.98909,  1.00,  1.00,  0.16742,  0.98909,  0.79216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
99, 56, -8.07426,  22.34588,  0.61968,  0.30709, -0.09449, -0.94488,  1.00,  0.00,  0.00, -1.00,  1.00,  0.16702,  0.98261,  1.00,  1.00,  0.16702,  0.98261,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
100, 52, -8.77309,  22.29858,  0.44316,  0.08661, -0.07874, -0.99213,  1.00,  0.00,  0.00, -1.00,  1.00,  0.16367,  0.98217,  1.00,  1.00,  0.16367,  0.98217,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
101, 53, -8.18748,  20.78203,  0.53542,  0.16535,  0.35433, -0.92126,  1.00,  0.00,  0.00, -1.00,  1.00,  0.16742,  0.98909,  1.00,  1.00,  0.16742,  0.98909,  0.79216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
102, 42, -11.92208,  20.06167,  0.60926, -0.13386,  0.30709, -0.94488,  1.00,  0.00,  0.00, -1.00,  1.00,  0.14315,  0.98909,  1.00,  1.00,  0.14315,  0.98909,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
103, 57, -9.88894,  20.29021, -0.07819, -0.07874,  0.26772, -0.96063,  1.00,  0.00,  0.00, -1.00, -1.00,  0.15673,  0.99723,  1.00,  1.00,  0.15673,  0.99723,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
104, 58, -9.942,  20.72244,  0.44718, -0.07087,  0.27559, -0.96063,  1.00,  0.00,  0.00, -1.00, -1.00,  0.15634,  0.99086,  1.00,  1.00,  0.15634,  0.99086,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
105, 59, -9.942,  20.72244,  0.44718, -0.07087,  0.27559, -0.96063,  1.00,  0.00,  0.00, -1.00, -1.00,  0.15698,  0.99086,  1.00,  1.00,  0.15698,  0.99086,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
106, 57, -9.88894,  20.29021, -0.07819, -0.07874,  0.26772, -0.96063,  1.00,  0.00,  0.00, -1.00, -1.00,  0.15673,  0.99723,  1.00,  1.00,  0.15673,  0.99723,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
107, 53, -8.18748,  20.78203,  0.53542,  0.16535,  0.35433, -0.92126,  1.00,  0.00,  0.00, -1.00,  1.00,  0.16742,  0.98909,  1.00,  1.00,  0.16742,  0.98909,  0.79216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
108, 60, -12.03406,  19.3895,  0.04177, -0.12598,  0.29921, -0.94488,  1.00,  0.00,  0.00, -1.00,  1.00,  0.14292,  0.99723,  1.00,  1.00,  0.14292,  0.99723,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
109, 57, -9.88894,  20.29021, -0.07819, -0.07874,  0.26772, -0.96063,  1.00,  0.00,  0.00, -1.00, -1.00,  0.15673,  0.99723,  1.00,  1.00,  0.15673,  0.99723,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
110, 42, -11.92208,  20.06167,  0.60926, -0.13386,  0.30709, -0.94488,  1.00,  0.00,  0.00, -1.00,  1.00,  0.14315,  0.98909,  1.00,  1.00,  0.14315,  0.98909,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
111, 61, -13.81589,  18.9942,  0.46906,  0.03937,  0.25197, -0.9685,  1.00,  0.00,  0.00, -1.00,  1.00,  0.13263,  0.99126,  1.00,  1.00,  0.13263,  0.99126,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
112, 60, -12.03406,  19.3895,  0.04177, -0.12598,  0.29921, -0.94488,  1.00,  0.00,  0.00, -1.00,  1.00,  0.14292,  0.99723,  1.00,  1.00,  0.14292,  0.99723,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
113, 42, -11.92208,  20.06167,  0.60926, -0.13386,  0.30709, -0.94488,  1.00,  0.00,  0.00, -1.00,  1.00,  0.14315,  0.98909,  1.00,  1.00,  0.14315,  0.98909,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
114, 62, -13.79153,  18.4147,  0.00261, -0.18898,  0.40157, -0.89764,  1.00,  0.00,  0.00, -1.00,  1.00,  0.13242,  0.99723,  1.00,  1.00,  0.13242,  0.99723,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
115, 60, -12.03406,  19.3895,  0.04177, -0.12598,  0.29921, -0.94488,  1.00,  0.00,  0.00, -1.00,  1.00,  0.14292,  0.99723,  1.00,  1.00,  0.14292,  0.99723,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
116, 61, -13.81589,  18.9942,  0.46906,  0.03937,  0.25197, -0.9685,  1.00,  0.00,  0.00, -1.00,  1.00,  0.13263,  0.99126,  1.00,  1.00,  0.13263,  0.99126,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
117, 53, -8.18748,  20.78203,  0.53542,  0.16535,  0.35433, -0.92126,  1.00,  0.00,  0.00, -1.00,  1.00,  0.16742,  0.98909,  1.00,  1.00,  0.16742,  0.98909,  0.79216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
118, 57, -9.88894,  20.29021, -0.07819, -0.07874,  0.26772, -0.96063,  1.00,  0.00,  0.00, -1.00, -1.00,  0.15673,  0.99723,  1.00,  1.00,  0.15673,  0.99723,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
119, 63, -7.81091,  20.22349, -0.1027,  0.00787,  0.29921, -0.95276,  1.00,  0.00,  0.00, -1.00,  1.00,  0.16814,  0.99723,  1.00,  1.00,  0.16814,  0.99723,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
120, 64, -13.81589,  18.9942,  0.46906,  0.03937,  0.25197, -0.9685,  1.00,  0.00,  0.00, -1.00,  1.00,  0.132,  0.99126,  1.00,  1.00,  0.132,  0.99126,  0.59216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
121, 65, -15.40605,  17.89655, -0.0138, -0.1811,  0.0315, -0.98425,  1.00, -0.13386,  0.06299, -0.99213, -1.00,  0.12487,  0.98909,  1.00,  1.00,  0.12487,  0.98909,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
122, 62, -13.79153,  18.4147,  0.00261, -0.18898,  0.40157, -0.89764,  1.00,  0.00,  0.00, -1.00,  1.00,  0.13242,  0.99723,  1.00,  1.00,  0.13242,  0.99723,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
123, 62, -13.79153,  18.4147,  0.00261, -0.18898,  0.40157, -0.89764,  1.00,  0.00,  0.00, -1.00,  1.00,  0.13242,  0.99723,  1.00,  1.00,  0.13242,  0.99723,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
124, 65, -15.40605,  17.89655, -0.0138, -0.1811,  0.0315, -0.98425,  1.00, -0.13386,  0.06299, -0.99213, -1.00,  0.12487,  0.98909,  1.00,  1.00,  0.12487,  0.98909,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
125, 66, -15.6461,  17.26607,  0.0242, -0.23622,  0.22047, -0.94488,  1.00, -0.3622, -0.0315, -0.92913,  1.00,  0.12276,  0.99723,  1.00,  1.00,  0.12276,  0.99723,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
126, 65, -15.40605,  17.89655, -0.0138, -0.1811,  0.0315, -0.98425,  1.00, -0.13386,  0.06299, -0.99213, -1.00,  0.12487,  0.98909,  1.00,  1.00,  0.12487,  0.98909,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
127, 67, -16.33785,  17.31294,  0.31925, -0.85039,  0.22835, -0.47244,  1.00, -0.87402,  0.22047, -0.44094,  1.00,  0.12263,  0.99064,  1.00,  1.00,  0.12263,  0.99064,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
128, 66, -15.6461,  17.26607,  0.0242, -0.23622,  0.22047, -0.94488,  1.00, -0.3622, -0.0315, -0.92913,  1.00,  0.12276,  0.99723,  1.00,  1.00,  0.12276,  0.99723,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
129, 53, -8.18748,  20.78203,  0.53542,  0.16535,  0.35433, -0.92126,  1.00,  0.00,  0.00, -1.00,  1.00,  0.16742,  0.98909,  1.00,  1.00,  0.16742,  0.98909,  0.79216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
130, 63, -7.81091,  20.22349, -0.1027,  0.00787,  0.29921, -0.95276,  1.00,  0.00,  0.00, -1.00,  1.00,  0.16814,  0.99723,  1.00,  1.00,  0.16814,  0.99723,  1.00,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
131, 68, -7.55004,  20.70193,  0.53242,  0.14173,  0.82677, -0.53543,  1.00,  0.00,  0.00, -1.00,  1.00,  0.17147,  0.9939,  1.00,  1.00,  0.17147,  0.9939,  0.68627,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
132, 53, -8.18748,  20.78203,  0.53542,  0.16535,  0.35433, -0.92126,  1.00,  0.00,  0.00, -1.00,  1.00,  0.16742,  0.98909,  1.00,  1.00,  0.16742,  0.98909,  0.79216,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
133, 68, -7.55004,  20.70193,  0.53242,  0.14173,  0.82677, -0.53543,  1.00,  0.00,  0.00, -1.00,  1.00,  0.17147,  0.9939,  1.00,  1.00,  0.17147,  0.9939,  0.68627,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
134, 69, -7.54371,  20.92872,  1.0878,  0.8189,  0.33858, -0.45669,  1.00,  0.66142,  0.70866, -0.25197,  1.00,  0.17025,  0.99015,  1.00,  1.00,  0.17025,  0.99015,  0.49804,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
135, 70, -6.98903,  20.85676,  1.07768, -0.69291,  0.61417, -0.37795,  1.00,  0.00,  0.00, -1.00, -1.00,  0.17276,  0.99056,  1.00,  1.00,  0.17276,  0.99056,  0.49804,  0.20,  1.00,  0.49804, 21, 20, 0, 0, 0, 0, 0, 0,  0.76078,  0.23922,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
136, 69, -7.54371,  20.92872,  1.0878,  0.8189,  0.33858, -0.45669,  1.00,  0.66142,  0.70866, -0.25197,  1.00,  0.17025,  0.99015,  1.00,  1.00,  0.17025,  0.99015,  0.49804,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
137, 68, -7.55004,  20.70193,  0.53242,  0.14173,  0.82677, -0.53543,  1.00,  0.00,  0.00, -1.00,  1.00,  0.17147,  0.9939,  1.00,  1.00,  0.17147,  0.9939,  0.68627,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
138, 71, -6.68516,  20.01299, -0.15321,  0.04724,  0.31496, -0.94488,  1.00,  0.00,  0.00, -1.00, -1.00,  0.17502,  0.99723,  1.00,  1.00,  0.17502,  0.99723,  1.00,  0.20,  1.00,  0.49804, 21, 20, 0, 0, 0, 0, 0, 0,  0.59216,  0.40784,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
139, 68, -7.55004,  20.70193,  0.53242,  0.14173,  0.82677, -0.53543,  1.00,  0.00,  0.00, -1.00,  1.00,  0.17147,  0.9939,  1.00,  1.00,  0.17147,  0.9939,  0.68627,  0.20,  1.00,  0.49804, 20, 0, 0, 0, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
